ENTE_SEGN,VOCESOTVOC,CLASSE_UTI,SETCON,DATA_OSSER,VALORE,STATUS,UNIT OF MEASUREMENT,SCALE
3691030,351121441,1006,7015,31/3/2008,57,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/2007,79,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/2007,54,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/2007,71,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/2007,52,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/2006,68,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/2006,67,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/2006,68,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/2006,39,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/2005,72,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/2005,45,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/2005,56,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/2005,47,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/2004,63,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/2004,49,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/2004,58,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/2004,46,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/2003,62,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/2003,47,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/2003,59,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/2003,39,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/2002,47,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/2002,52,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/2002,44,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/2002,71,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/2001,57,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/2001,36,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/2001,47,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/2001,53,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/2000,61,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/2000,32,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/2000,42,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/2000,29,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/1999,125,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/1999,49,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/1999,38,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/1999,37,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/1998,78,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/1998,46,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/1998,47,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/1998,57,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/1997,66,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/1997,50,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/1997,76,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/1997,53,,UNITS,UNIT
3691030,351121441,1006,7015,31/12/1996,82,,UNITS,UNIT
3691030,351121441,1006,7015,30/9/1996,48,,UNITS,UNIT
3691030,351121441,1006,7015,30/6/1996,85,,UNITS,UNIT
3691030,351121441,1006,7015,31/3/1996,52,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2013,4,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2013,6,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2012,7,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2012,2,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2012,2,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2012,2,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2011,3,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2011,3,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2011,1,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2011,1,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2010,4,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2010,1,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2010,3,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2010,2,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2009,4,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2009,3,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2009,2,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2008,1,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2008,5,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2008,1,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2007,2,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2007,1,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2006,3,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2006,2,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2006,1,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2005,1,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2005,1,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2005,1,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2004,1,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2004,2,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2004,2,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2003,1,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2003,1,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2003,1,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2002,4,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2002,1,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2002,2,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2001,3,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2001,1,,UNITS,UNIT
3691030,351121441,9904,1,31/12/2000,1,,UNITS,UNIT
3691030,351121441,9904,1,30/9/2000,2,,UNITS,UNIT
3691030,351121441,9904,1,30/6/2000,2,,UNITS,UNIT
3691030,351121441,9904,1,31/3/2000,1,,UNITS,UNIT
3691030,351121441,9904,1,31/12/1999,1,,UNITS,UNIT
3691030,351121441,9904,1,30/9/1999,3,,UNITS,UNIT
3691030,351121441,9904,1,30/6/1999,2,,UNITS,UNIT
3691030,351121441,9904,1,31/3/1999,2,,UNITS,UNIT
3691030,351121441,9904,1,31/12/1998,7,,UNITS,UNIT
3691030,351121441,9904,1,30/9/1998,2,,UNITS,UNIT
3691030,351121441,9904,1,30/6/1998,2,,UNITS,UNIT
3691030,351121441,9904,1,31/3/1998,2,,UNITS,UNIT
3691030,351121441,9904,1,31/12/1997,5,,UNITS,UNIT
3691030,351121441,9904,1,30/9/1997,2,,UNITS,UNIT
3691030,351121441,9904,1,30/6/1997,1,,UNITS,UNIT
3691030,351121441,9904,1,31/3/1997,3,,UNITS,UNIT
3691030,351121441,9904,1,31/12/1996,1,,UNITS,UNIT
3691030,351121441,9904,1,30/9/1996,1,,UNITS,UNIT
3691030,351121441,9904,1,30/6/1996,4,,UNITS,UNIT
3691030,351121441,9904,1,31/3/1996,4,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2013,45,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2013,43,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2012,47,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2012,52,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2012,34,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2012,26,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2011,46,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2011,26,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2011,33,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2011,26,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2010,34,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2010,32,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2010,31,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2010,29,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2009,41,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2009,32,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2009,31,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2009,15,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2008,21,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2008,11,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2008,10,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2008,15,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2007,13,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2007,9,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2007,16,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2007,15,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2006,8,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2006,9,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2006,13,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2006,6,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2005,20,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2005,5,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2005,11,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2005,10,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2004,18,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2004,17,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2004,14,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2004,10,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2003,12,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2003,13,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2003,10,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2003,6,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2002,12,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2002,10,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2002,12,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2002,8,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2001,13,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2001,7,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2001,13,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2001,13,,UNITS,UNIT
3691030,351121441,9904,26,31/12/2000,13,,UNITS,UNIT
3691030,351121441,9904,26,30/9/2000,12,,UNITS,UNIT
3691030,351121441,9904,26,30/6/2000,10,,UNITS,UNIT
3691030,351121441,9904,26,31/3/2000,15,,UNITS,UNIT
3691030,351121441,9904,26,31/12/1999,16,,UNITS,UNIT
3691030,351121441,9904,26,30/9/1999,13,,UNITS,UNIT
3691030,351121441,9904,26,30/6/1999,23,,UNITS,UNIT
3691030,351121441,9904,26,31/3/1999,13,,UNITS,UNIT
3691030,351121441,9904,26,31/12/1998,16,,UNITS,UNIT
3691030,351121441,9904,26,30/9/1998,9,,UNITS,UNIT
3691030,351121441,9904,26,30/6/1998,31,,UNITS,UNIT
3691030,351121441,9904,26,31/3/1998,22,,UNITS,UNIT
3691030,351121441,9904,26,31/12/1997,29,,UNITS,UNIT
3691030,351121441,9904,26,30/9/1997,8,,UNITS,UNIT
3691030,351121441,9904,26,30/6/1997,23,,UNITS,UNIT
3691030,351121441,9904,26,31/3/1997,21,,UNITS,UNIT
3691030,351121441,9904,26,31/12/1996,31,,UNITS,UNIT
3691030,351121441,9904,26,30/9/1996,24,,UNITS,UNIT
3691030,351121441,9904,26,30/6/1996,32,,UNITS,UNIT
3691030,351121441,9904,26,31/3/1996,30,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2013,21577,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2013,21805,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2012,24337,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2012,23132,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2012,20476,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2012,19712,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2011,23690,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2011,20663,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2011,20436,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2011,19348,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2010,21325,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2010,21249,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2010,22987,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2010,20802,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2009,22495,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2009,18053,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2009,19464,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2009,10150,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2008,10635,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2008,7313,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2008,8430,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2008,7720,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2007,9192,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2007,7076,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2007,8066,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2007,7016,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2006,7938,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2006,6870,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2006,6638,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2006,6671,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2005,7283,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2005,5522,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2005,6063,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2005,5267,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2004,6245,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2004,5379,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2004,5749,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2004,5403,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2003,5726,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2003,4669,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2003,5080,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2003,4467,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2002,6178,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2002,4583,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2002,5219,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2002,4553,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2001,5448,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2001,3853,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2001,4481,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2001,4579,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/2000,5624,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/2000,3666,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/2000,4158,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/2000,4182,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/1999,6634,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/1999,3877,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/1999,4847,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/1999,4156,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/1998,5368,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/1998,3909,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/1998,4519,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/1998,4487,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/1997,5995,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/1997,3848,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/1997,4801,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/1997,4228,,UNITS,UNIT
3691030,351121441,9904,4015,31/12/1996,4919,,UNITS,UNIT
3691030,351121441,9904,4015,30/9/1996,3918,,UNITS,UNIT
3691030,351121441,9904,4015,30/6/1996,5321,,UNITS,UNIT
3691030,351121441,9904,4015,31/3/1996,8364,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2013,7236,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2013,6585,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2012,7612,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2012,5897,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2012,6189,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2012,5814,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2011,6727,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2011,4961,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2011,5597,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2011,5183,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2010,6427,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2010,5357,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2010,6103,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2010,5654,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2009,6328,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2009,5167,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2009,5582,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2009,3319,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2008,3487,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2008,2441,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2008,2535,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2008,2385,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2007,2805,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2007,2175,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2007,2547,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2007,2389,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2006,2550,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2006,2247,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2006,2411,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2006,2479,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2005,2733,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2005,2199,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2005,2465,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2005,2185,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2004,2544,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2004,2166,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2004,2511,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2004,2484,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2003,2559,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2003,2082,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2003,2229,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2003,1979,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2002,2526,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2002,1949,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2002,2278,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2002,2036,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2001,2408,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2001,1744,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2001,2036,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2001,2001,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/2000,2202,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/2000,1679,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/2000,1951,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/2000,2000,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/1999,2435,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/1999,1815,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/1999,2252,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/1999,2067,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/1998,2530,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/1998,1853,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/1998,2244,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/1998,2276,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/1997,2929,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/1997,1902,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/1997,2189,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/1997,2091,,UNITS,UNIT
3691030,351121441,9904,7006,31/12/1996,2354,,UNITS,UNIT
3691030,351121441,9904,7006,30/9/1996,1908,,UNITS,UNIT
3691030,351121441,9904,7006,30/6/1996,2325,,UNITS,UNIT
3691030,351121441,9904,7006,31/3/1996,3187,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2013,48,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2013,28,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2012,44,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2012,26,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2012,41,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2012,26,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2011,42,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2011,29,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2011,34,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2011,25,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2010,30,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2010,18,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2010,43,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2010,25,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2009,32,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2009,26,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2009,28,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2009,17,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2008,13,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2008,9,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2008,9,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2008,8,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2007,11,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2007,10,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2007,11,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2007,14,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2006,23,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2006,12,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2006,21,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2006,20,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2005,15,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2005,16,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2005,15,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2005,13,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2004,10,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2004,13,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2004,14,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2004,9,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2003,10,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2003,10,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2003,7,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2003,7,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2002,15,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2002,8,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2002,10,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2002,15,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2001,11,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2001,11,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2001,10,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2001,12,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/2000,14,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/2000,10,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/2000,6,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/2000,5,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/1999,10,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/1999,8,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/1999,12,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/1999,11,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/1998,13,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/1998,8,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/1998,8,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/1998,12,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/1997,13,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/1997,8,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/1997,12,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/1997,9,,UNITS,UNIT
3691030,351121441,9904,7009,31/12/1996,8,,UNITS,UNIT
3691030,351121441,9904,7009,30/9/1996,9,,UNITS,UNIT
3691030,351121441,9904,7009,30/6/1996,11,,UNITS,UNIT
3691030,351121441,9904,7009,31/3/1996,28,,UNITS,UNIT
3691030,351121441,9904,7010,30/6/2013,3611,,UNITS,UNIT
3691030,351121441,9904,7010,31/3/2013,3693,,UNITS,UNIT
3691030,351121441,9904,7010,31/12/2012,4137,,UNITS,UNIT
3691030,351121441,9904,7010,30/9/2012,3488,,UNITS,UNIT
3691030,351121441,9904,7010,30/6/2012,3473,,UNITS,UNIT
3691030,351121441,9904,7010,31/3/2012,3305,,UNITS,UNIT
3691030,351121441,9904,7010,31/12/2011,3741,,UNITS,UNIT
3691030,351121441,9904,7010,30/9/2011,3126,,UNITS,UNIT
3691030,351121441,9904,7010,30/6/2011,3330,,UNITS,UNIT
3691030,351121441,9904,7010,31/3/2011,3146,,UNITS,UNIT
3691030,351121441,9904,7010,31/12/2010,3683,,UNITS,UNIT
3691030,351121441,9904,7010,30/9/2010,3406,,UNITS,UNIT
3691030,351121441,9904,7010,30/6/2010,3697,,UNITS,UNIT
3691030,351121441,9904,7010,31/3/2010,3446,,UNITS,UNIT
3691030,351121441,9904,7010,31/12/2009,3765,,UNITS,UNIT
3691030,351121441,9904,7010,30/9/2009,3137,,UNITS,UNIT
3691030,351121441,9904,7010,30/6/2009,3399,,UNITS,UNIT
3691030,351121441,9904,7010,31/3/2009,1572,,UNITS,UNIT
3691030,351121441,9904,7010,31/12/2008,1743,,UNITS,UNIT
3691030,351121441,9904,7010,30/9/2008,1231,,UNITS,UNIT
